timestamp,latitude,longitude,altitude,easting,northing,zone_number,zone_letter
1743804715375482016,-12.020284052720983,-77.05819213883838,140.91122516602158,275919.52987407777,8670364.942037456,18,L
1743804715496762848,-12.020285958113964,-77.05819875685887,140.94548013313124,275918.8106466253,8670364.725822698,18,L
1743804715574489888,-12.020288077468601,-77.05820595366353,140.93576474357468,275918.0285577655,8670364.48546258,18,L
1743804715677408928,-12.020290178737401,-77.0582131824811,140.92392215100128,275917.242967239,8670364.247077428,18,L
1743804715769152960,-12.020292261600376,-77.05822038914775,140.91265010554315,275916.4597740582,8670364.010746801,18,L
1743804715874464800,-12.020294300942965,-77.05822756997851,140.90219673851956,275915.6793587749,8670363.779252475,18,L
1743804715964763776,-12.020296334711494,-77.05823470491178,140.89235083885072,275914.90393783466,8670363.548412276,18,L
1743804716075594816,-12.020298165196149,-77.05824172432497,140.907313307576,275914.14093049266,8670363.340158334,18,L
1743804716179268672,-12.020300140226702,-77.058248900388,140.90398391577997,275913.3609812622,8670363.115783557,18,L
1743804716274966336,-12.020302099735616,-77.05825611173627,140.8994835791348,275912.5771760683,8670362.893097369,18,L
1743804716374944832,-12.020304075855549,-77.05826334492045,140.89366946533,275911.7910063721,8670362.668555452,18,L
1743804716474586464,-12.020306058920418,-77.0582705675552,140.8844896741338,275911.00599143386,8670362.443253696,18,L
1743804716579807872,-12.020307539718997,-77.05827678587168,140.93008145789508,275910.3299464235,8670362.274343304,18,L
1743804716665489600,-12.020309520072217,-77.05828392436563,140.9212955053182,275909.55409349396,8670362.049410127,18,L
1743804716780822048,-12.020311484554714,-77.05829107861766,140.91046916639553,275908.7765111281,8670361.826220078,18,L
1743804716886233312,-12.020313396125161,-77.05829826507754,140.90380118489136,275907.9953770194,8670361.608858142,18,L
1743804716974939744,-12.020315326035732,-77.05830542870082,140.8979821874933,275907.2167453662,8670361.38948558,18,L
1743804717072402048,-12.02031746699748,-77.05831240437675,140.90583332713427,275906.45875888993,8670361.146914702,18,L
1743804717178964896,-12.020319389899054,-77.05831954214315,140.9003367287897,275905.68293766654,8670360.928338677,18,L
1743804717284387616,-12.020321304738927,-77.05832669231188,140.89772616056905,275904.9057589682,8670360.710644497,18,L
1743804717364168576,-12.020323208645447,-77.0583338642834,140.89527163230895,275904.12619655917,8670360.494142229,18,L
1743804717465685984,-12.020325122031002,-77.05834103925253,140.89109684681344,275903.3463155222,8670360.276588699,18,L
1743804717574106816,-12.020325699248682,-77.05834696902185,140.93605902847918,275902.7009495329,8670360.20788901,18,L
1743804717674684192,-12.020327512081199,-77.05835409611798,140.93280277053685,275901.926199349,8670360.00150004,18,L
1743804717780496992,-12.020329363942688,-77.05836121685783,140.92671620653678,275901.15217378933,8670359.790797917,18,L
1743804717896174784,-12.020331181931265,-77.05836835364619,140.9179756267658,275900.37637225457,8670359.583830517,18,L
1743804718018385664,-12.020332959520678,-77.05837551476476,140.91342642004514,275899.5978873299,8670359.381313177,18,L
1743804718096381920,-12.020334421329613,-77.05838266869105,140.92367994486486,275898.819924243,8670359.213740844,18,L
1743804718198315584,-12.020336142528048,-77.05838979304575,140.91902649233907,275898.0453967876,8670359.017492749,18,L
1743804718298338208,-12.02033785979966,-77.05839690948902,140.91715422464975,275897.27172776544,8670358.821685558,18,L
1743804718372308672,-12.020339520750207,-77.05840405263054,140.91717942480926,275896.495104253,8670358.63208816,18,L
1743804718477602272,-12.020341153911124,-77.05841121163166,140.9156923183513,275895.71673036995,8670358.445552561,18,L
1743804718576990688,-12.020342989883858,-77.05841766894001,140.91801529125453,275895.01494970894,8670358.237149125,18,L
1743804718686729312,-12.02034460329606,-77.05842484674248,140.91176846790674,275894.23451172677,8670358.05278323,18,L
1743804718779241888,-12.020346197264976,-77.05843201404089,140.9030894127013,275893.45520170487,8670357.870577157,18,L
1743804718872549984,-12.020347740907969,-77.05843915998268,140.89684946891632,275892.678176073,8670357.693956727,18,L
1743804718978784192,-12.0203492684763,-77.05844624841525,140.89263081433802,275891.907400786,8670357.519161724,18,L
1743804719074980288,-12.020350895288184,-77.0584532098672,140.91263011977207,275891.15053786105,8670357.333489535,18,L
1743804719179585824,-12.020352376697897,-77.05846035592818,140.91008209022928,275890.3734477237,8670357.163754674,18,L
1743804719275985888,-12.020353841983518,-77.05846755700291,140.90797934081897,275889.5903523885,8670356.99575897,18,L
1743804719379411296,-12.0203552943464,-77.05847475115469,140.90464898679642,275888.8080003697,8670356.82919871,18,L
1743804719480286560,-12.020356733823451,-77.0584819091231,140.90210534896985,275888.02957861975,8670356.664093666,18,L
1743804719604477472,-12.020358165646453,-77.05848906362644,140.89336806713902,275887.25152793084,8670356.4998383,18,L
1743804719676652544,-12.020357846480051,-77.05849483167344,140.91644790857964,275886.6230336657,8670356.53044948,18,L
1743804719768621600,-12.020359123252367,-77.05850197147663,140.91180757433463,275885.84645564074,8670356.383361463,18,L
1743804719888306944,-12.020360372649394,-77.05850903654151,140.90706547882272,275885.077995112,8670356.239363266,18,L
1743804719979905568,-12.020361582049249,-77.05851602426321,140.90275432393213,275884.31792533083,8670356.09985355,18,L
1743804720076989728,-12.020362745052086,-77.05852299619895,140.8978175924969,275883.5595364645,8670355.965490224,18,L
1743804720184562176,-12.020363809926284,-77.05852826515621,140.9303969308536,275882.9865471376,8670355.843372654,18,L
1743804720263768032,-12.020364899123381,-77.05853516666932,140.92769610237184,275882.23576726636,8670355.717232862,18,L
1743804720368759360,-12.020365938573946,-77.0585420272976,140.92166019905017,275881.4893991868,8670355.596630532,18,L
1743804720478695584,-12.020366956091362,-77.05854880858585,140.9134133055279,275880.7516543114,8670355.478519637,18,L
1743804720575660640,-12.020367909228797,-77.05855550741948,140.9080832736006,275880.0228367008,8670355.367599197,18,L
1743804720677781728,-12.020368805106816,-77.05856204005111,140.84012787969223,275879.31207364664,8670355.263149649,18,L
1743804720779227904,-12.020369674948196,-77.05856852277344,140.83987155038042,275878.60672492924,8670355.161621569,18,L
1743804720881286240,-12.020370470473111,-77.05857495136142,140.83931988156522,275877.9072107309,8670355.06836027,18,L
1743804720979283392,-12.020371229381782,-77.05858131064973,140.84257639811787,275877.2152140181,8670354.979206815,18,L
1743804721065751808,-12.020371930621165,-77.05858758623245,140.84561111605439,275876.53228637984,8670354.896502346,18,L
1743804721176950144,-12.020372595980557,-77.05859287383687,140.85014360603913,275875.95693520905,8670354.818573287,18,L
1743804721274292544,-12.02037330181381,-77.05859898595796,140.8456578642692,275875.2918148889,8670354.73549378,18,L
1743804721378749184,-12.020374015293683,-77.05860511031494,140.83842611108386,275874.62536822376,8670354.651558226,18,L
1743804721482274752,-12.020374737546655,-77.05861121895671,140.83448512952342,275873.9606404584,8670354.566664783,18,L
1743804721582470208,-12.02037542432586,-77.05861728742505,140.83664713593143,275873.3002588231,8670354.485729035,18,L
1743804721667839008,-12.020376814879137,-77.05862323131441,140.77841281836186,275872.6540286955,8670354.327026568,18,L
1743804721767970336,-12.020377642092791,-77.05862925416193,140.7757362755912,275871.99873220094,8670354.230589775,18,L
1743804721907379040,-12.020378521380627,-77.05863530223328,140.77498834463387,275871.34073156735,8670354.128370713,18,L
1743804722004113536,-12.020379395728893,-77.05864139023714,140.77590918815568,275870.6783775805,8670354.026665611,18,L
1743804722118427680,-12.020380320504588,-77.0586474416323,140.77700309955122,275870.0200526167,8670353.919410856,18,L
1743804722214664256,-12.020380862356246,-77.05865279934238,140.84636926014085,275869.4369635646,8670353.855089879,18,L
1743804722296067360,-12.020381829946334,-77.05865875807679,140.8475463143327,275868.78876626573,8670353.743173499,18,L
1743804722362826528,-12.020382853550403,-77.05866472992524,140.8428656465644,275868.1391870403,8670353.625048807,18,L
1743804722463783200,-12.020383904751942,-77.05867071475306,140.83740057561457,275867.4882170198,8670353.503860027,18,L
1743804722567694976,-12.020384958223547,-77.05867672116818,140.8321688601493,275866.8348976914,8670353.382402461,18,L
1743804722678288800,-12.02038560637559,-77.05868277969805,140.8260643581322,275866.17556653346,8670353.30574851,18,L
1743804722767597728,-12.020386725478975,-77.05868867244834,140.8158182399056,275865.534681439,8670353.177121839,18,L
1743804722877578784,-12.020387857490974,-77.05869445211658,140.81925537011927,275864.9061234323,8670353.047159098,18,L
1743804722982445312,-12.020388944213583,-77.05870024920556,140.82333759870318,275864.27563052886,8670352.922193132,18,L
1743804723084607872,-12.020390070999998,-77.05870611345425,140.81598616334009,275863.6378560735,8670352.792739578,18,L
1743804723174636128,-12.020390874141961,-77.05871229358199,140.8663498767772,275862.9654094082,8670352.69883772,18,L
1743804723265203040,-12.020392081371373,-77.05871840396732,140.87421190057722,275862.3008934873,8670352.560282918,18,L
1743804723374857888,-12.020393284548753,-77.05872449458676,140.88123781724258,275861.6385270301,8670352.42219255,18,L
1743804723474773792,-12.020394524386452,-77.0587305402207,140.88196160066744,275860.9810905616,8670352.280082606,18,L
1743804723576475136,-12.020395728123587,-77.05873662028002,140.88043681279711,275860.31987473206,8670352.141938882,18,L
1743804723675735584,-12.020396987372237,-77.05874278594457,140.74020400792344,275859.649381153,8670351.997583333,18,L
1743804723768852096,-12.020398198653242,-77.05874901114224,140.7399692811072,275858.9723637613,8670351.85848655,18,L
1743804723863803424,-12.020399423775633,-77.05875525218205,140.73926464864593,275858.29363238346,8670351.71784537,18,L
1743804723967034240,-12.020400652043628,-77.05876150261284,140.73554044264526,275857.61388079124,8670351.576848473,18,L
1743804724076499872,-12.02040187883464,-77.05876776260033,140.72909969474404,275856.9330871061,8670351.436007187,18,L
1743804724178891008,-12.020403131717382,-77.05877400552627,140.7240025980512,275856.2541733043,8670351.292292906,18,L
1743804724273220352,-12.020403194862574,-77.0587780593656,140.74698250620372,275855.81269953685,8670351.282000761,18,L
1743804724374444480,-12.02040430290689,-77.05878410673652,140.74541225443141,275855.15496474394,8670351.154471396,18,L
1743804724484409600,-12.020405429119824,-77.05879011515988,140.7420938937371,275854.5014869997,8670351.024963524,18,L
1743804724568803520,-12.020406573291654,-77.05879609777584,140.7363372462761,275853.8508349592,8670350.89348964,18,L
1743804724666988992,-12.02040767371071,-77.05880205019419,140.73232947701402,275853.20343567105,8670350.766881341,18,L
1743804724781015232,-12.020408782322741,-77.05880780271025,140.77254898544086,275852.5778156373,8670350.639529528,18,L
1743804724876567648,-12.020409833049793,-77.05881357085342,140.7660706468404,275851.9504456196,8670350.518569577,18,L
1743804724980694624,-12.020410900775756,-77.05881923013638,140.75888176740378,275851.3349462565,8670350.395817552,18,L
1743804725082454976,-12.020411969127546,-77.05882480860001,140.75344850628653,275850.728249894,8670350.273062173,18,L
1743804725184513344,-12.020413017620795,-77.05883034845516,140.74899557123325,275850.12574214686,8670350.152535489,18,L
1743804725266797248,-12.020414006013256,-77.05883505052287,140.80667219593678,275849.614432686,8670350.039341731,18,L
1743804725365470208,-12.020414981010532,-77.05884051428892,140.80089286726545,275849.0201513469,8670349.927008947,18,L
1743804725462562816,-12.020415947384993,-77.05884593567639,140.79629282191007,275848.4304785528,8670349.815664768,18,L
1743804725573668768,-12.020416883887284,-77.05885129769376,140.79268771758748,275847.8472473464,8670349.707674164,18,L
1743804725681983264,-12.020417829167016,-77.05885660572685,140.78674877671776,275847.2699031357,8670349.598756397,18,L
1743804725786558176,-12.020418265102466,-77.05886191566738,140.80994119496984,275846.6919292503,8670349.546192886,18,L
1743804725875392192,-12.020419168969816,-77.05886711475529,140.8042528907646,275846.12641656195,8670349.44194596,18,L
1743804725987748000,-12.020420029000492,-77.05887227177197,140.80169324572236,275845.5654497701,8670349.34258359,18,L
1743804726067475904,-12.020420854934281,-77.05887737527969,140.79794918776923,275845.01028269506,8670349.247037452,18,L
1743804726167748320,-12.020421695759172,-77.05888245766187,140.7904266019705,275844.4574288579,8670349.149860922,18,L
1743804726274306976,-12.020421983574023,-77.05888614975122,140.86286446575807,275844.05554139917,8670349.115005266,18,L
1743804726374955872,-12.02042283037154,-77.05889119497704,140.85370574734435,275843.5067394114,8670349.017198183,18,L
1743804726478182528,-12.020423678757552,-77.05889623480297,140.84510485189998,275842.9585268767,8670348.919219734,18,L
1743804726575562560,-12.020424478971849,-77.05890122846012,140.8381075199085,275842.4153029386,8670348.82660883,18,L
1743804726687150016,-12.020425262360355,-77.05890616243045,140.83367283189546,275841.87856588326,8670348.735908255,18,L
1743804726786844992,-12.020426147809333,-77.05891095322465,140.89884496363564,275841.35750748095,8670348.63403206,18,L
1743804726868284576,-12.020426981274325,-77.05891577963024,140.8950215564636,275840.8325273824,8670348.537878525,18,L
1743804726983813120,-12.020427850659967,-77.05892054769797,140.89149269358882,275840.31393094466,8670348.437798154,18,L
1743804727076074944,-12.020428665145804,-77.05892532985523,140.88894961041512,275839.79375445854,8670348.343780609,18,L
1743804727180041664,-12.020429506873185,-77.05893009264877,140.88594868996003,275839.27570955176,8670348.246764734,18,L
1743804727297109696,-12.020429295333344,-77.05893412870392,140.95385495194853,275838.835945209,8670348.266879052,18,L
1743804727390018752,-12.020430057659159,-77.0589387174837,140.95122002312618,275838.3367873293,8670348.178790363,18,L
1743804727487431360,-12.020430812368446,-77.05894321779914,140.9508100850275,275837.8472582812,8670348.091616526,18,L
1743804727564100416,-12.020431577004292,-77.05894759553912,140.94898744704008,275837.3710878282,8670348.003444323,18,L
1743804727667109024,-12.020432354608387,-77.05895185785951,140.94429334717185,275836.90749910794,8670347.91393138,18,L
1743804727796290368,-12.020433053477433,-77.05895607323515,140.95982416935485,275836.44895817444,8670347.83316826,18,L
1743804727877551104,-12.020433732004596,-77.05896015032239,140.9584115012652,275836.0054621488,8670347.75476861,18,L
1743804727981965824,-12.020434390064946,-77.05896410296626,140.95810704343572,275835.57550298295,8670347.678734962,18,L
1743804728092058144,-12.020435039489465,-77.05896792617747,140.95844864357628,275835.1596338927,8670347.603762357,18,L
1743804728188213088,-12.020435686727556,-77.0589716123077,140.95838412855983,275834.75869323616,8670347.529143449,18,L
1743804728298739552,-12.020436328174908,-77.05897517492893,140.95754206990804,275834.3711998352,8670347.455265967,18,L
1743804728366455008,-12.020436514972344,-77.0589776721559,140.9993884269639,275834.09936777654,8670347.43256152,18,L
1743804728478804000,-12.020437125866216,-77.05898098497042,140.99748274969693,275833.73905689776,8670347.362268299,18,L
1743804728577357120,-12.020437739273994,-77.05898421918972,140.9952764256057,275833.3873083429,8670347.291761016,18,L
1743804728678252064,-12.020438361555486,-77.05898738797822,140.99297153659143,275833.04269356845,8670347.220325265,18,L
1743804728804132512,-12.02043898007312,-77.05899050871795,140.9912818246483,275832.7033089339,8670347.14934514,18,L
1743804728888087072,-12.020439317937171,-77.0589935792433,140.9798505119456,275832.36916092515,8670347.109458566,18,L
1743804728988814304,-12.020439954664221,-77.05899658919896,140.97683650105594,275832.04185748834,8670347.036554016,18,L
1743804729065030816,-12.020440670365916,-77.05899951332445,140.97450574909954,275831.72396771377,8670346.954981396,18,L
1743804729184197856,-12.020441453372943,-77.05900235392065,140.97204989567942,275831.4152313345,8670346.866029967,18,L
1743804729293577984,-12.0204422888013,-77.05900511722784,140.96912338164918,275831.11495635763,8670346.771341465,18,L
1743804729377774688,-12.020442583947133,-77.0590074089522,141.0237520405366,275830.8655964888,8670346.736816488,18,L
1743804729476430208,-12.02044344002946,-77.05901009834203,141.0212896458241,275830.5733893764,8670346.639903024,18,L
1743804729593612576,-12.020444333897231,-77.05901274673727,141.01849147580725,275830.28567851183,8670346.53884226,18,L
1743804729682565344,-12.020445297211454,-77.05901533813443,141.0147028938735,275830.0042331633,8670346.43014415,18,L
1743804729775701728,-12.020446358731146,-77.05901785266155,141.01097261632714,275829.73124150967,8670346.310642889,18,L
1743804729884463040,-12.02044747536359,-77.05902029036726,141.00569255513187,275829.4666625635,8670346.185106384,18,L
1743804729975805280,-12.02044869747278,-77.05902266868003,141.00057564929833,275829.20863981184,8670346.047947956,18,L
1743804730076221792,-12.020449969832505,-77.059024989417,140.99603455788375,275828.9569295938,8670345.905276565,18,L
1743804730178017600,-12.02045127951417,-77.05902726583408,140.9910299765631,275828.7100774208,8670345.75851187,18,L
1743804730282387904,-12.020452634599588,-77.05902947299978,140.98636055395255,275828.47080541635,8670345.606779998,18,L
1743804730365437984,-12.020453755474723,-77.05903184035441,140.9926201583807,275828.2138923221,8670345.480831426,18,L
1743804730467207488,-12.020455250529654,-77.05903389698308,140.98786193737885,275827.9911320969,8670345.313735545,18,L
1743804730570522976,-12.020456825233547,-77.0590358704145,140.98280294146355,275827.77749933244,8670345.137894839,18,L
1743804730679454400,-12.020458458813117,-77.05903775458573,140.97868654466512,275827.5736371686,8670344.955612691,18,L
1743804730788010688,-12.020460138126655,-77.05903956009928,140.9743537415696,275827.3783799392,8670344.768334502,18,L
1743804730886467392,-12.020461864519554,-77.05904130957394,140.96911491299053,275827.1892652194,8670344.57589297,18,L
1743804730983546688,-12.020463622049968,-77.0590430175196,140.96037814540497,275827.00469945226,8670344.380040128,18,L
1743804731085752480,-12.020465438281297,-77.05904463981871,140.950826502558,275826.8295105561,8670344.177762233,18,L
1743804731183491296,-12.020467321354353,-77.05904616529907,140.94230934667846,275826.66492210364,8670343.968167666,18,L
1743804731267727232,-12.020469260026582,-77.05904760284827,140.93497806749423,275826.50995678426,8670343.752493098,18,L
1743804731380077664,-12.02047133980014,-77.059048935621,140.92620904042715,275826.3665201459,8670343.521291977,18,L
1743804731480621472,-12.020473381277066,-77.059050187202,140.9207157262552,275826.23189482477,8670343.294394355,18,L
1743804731576659168,-12.02047544867447,-77.05905136007446,140.91497958614798,275826.1058635572,8670343.06469298,18,L
1743804731686945408,-12.020477531291219,-77.05905246512481,140.90749137075488,275825.9872317852,8670342.833362985,18,L
1743804731783435520,-12.020479637381824,-77.0590535023729,140.89926807321297,275825.8760041797,8670342.599491045,18,L
1743804731911674016,-12.020481773749811,-77.05905446150416,140.89161257504574,275825.7733097962,8670342.362332802,18,L
1743804731965431296,-12.020484026213094,-77.05905526744183,140.8867399988526,275825.68739675306,8670342.112454258,18,L
1743804732073934528,-12.020486229043554,-77.05905603706267,140.87950180401157,275825.60539805825,8670341.8680969,18,L
1743804732177266304,-12.020488467207715,-77.05905672424355,140.87202596877103,275825.53240763047,8670341.619897312,18,L
1743804732279990208,-12.02049075236151,-77.05905734587768,140.86395684185027,275825.466595192,8670341.366552064,18,L
1743804732381400640,-12.020493102417738,-77.05905791042971,140.85483628844366,275825.4070536479,8670341.10607231,18,L
1743804732484390656,-12.020495803865256,-77.05905819376497,140.91162181483526,275825.37843209336,8670340.806942597,18,L
1743804732584441312,-12.020498376396526,-77.05905859290912,140.90408431744186,275825.3370903482,8670340.521982232,18,L
1743804732671735488,-12.020501068954415,-77.05905888455348,140.89846271422778,275825.30755643744,8670340.223829325,18,L
1743804732767780896,-12.020503860437465,-77.05905905529006,140.89355738287924,275825.2912732208,8670339.914829558,18,L
1743804732882509056,-12.02050671385003,-77.0590591011834,140.88908854121865,275825.28863867314,8670339.599079479,18,L
1743804732985930688,-12.020509686775359,-77.05905894083044,140.90572066725792,275825.308566559,8670339.270274242,18,L
1743804733089774240,-12.020512546394409,-77.05905876111346,140.9030845652617,275825.33050961525,8670338.954021445,18,L
1743804733184121920,-12.020515375471948,-77.05905847143403,140.89954677517454,275825.3644039865,8670338.641237555,18,L
1743804733282175776,-12.020518176244337,-77.05905806950003,140.8943194106379,275825.4105011741,8670338.331677005,18,L
1743804733367018496,-12.020520944768872,-77.05905756538752,140.88887464706133,275825.46770046523,8670338.02576781,18,L
1743804733471582624,-12.020524511023613,-77.05905585657062,141.050884547822,275825.656771632,8670337.63257711,18,L
1743804733578222432,-12.020527189514379,-77.05905506787259,141.04967238577183,275825.74489210604,8670337.336861689,18,L
1743804733677774208,-12.020529808503007,-77.05905418220834,141.049360470176,275825.84352441184,8670337.047808891,18,L
1743804733789604832,-12.020532371473333,-77.05905319815757,141.04848621436597,275825.95282611804,8670336.765034413,18,L
1743804733882208320,-12.020534872396297,-77.05905212206785,141.04717546730194,275826.0721008915,8670336.489200156,18,L
1743804733965801408,-12.020537338031666,-77.05905089699797,141.03749727738244,275826.2075726738,8670336.217391752,18,L
1743804734066650080,-12.02053974442891,-77.05904967189065,141.03333502307254,275826.342999457,8670335.952137712,18,L
1743804734180308000,-12.020542101299636,-77.05904837715828,141.02754491657177,275826.48596845276,8670335.692420263,18,L
1743804734275109248,-12.020544390594123,-77.05904698347557,141.0212985253096,275826.63965868985,8670335.440260405,18,L
1743804734376050816,-12.020546609866837,-77.05904550908059,141.0157550471078,275826.8020817287,8670335.19591385,18,L
1743804734478078784,-12.020547628624373,-77.0590430257022,141.11601412351123,275827.07340411143,8670335.085219802,18,L
1743804734577547264,-12.020549644641177,-77.05904139041985,141.1164327410483,275827.253181885,8670334.863493474,18,L
1743804734682488864,-12.020551592405669,-77.05903971928655,141.11850653705156,275827.43680783367,8670334.649348086,18,L
1743804734782782112,-12.020553472228062,-77.05903798138071,141.1211294226297,275827.6276500537,8670334.442774529,18,L
1743804734876313792,-12.020555286438576,-77.05903614633199,141.12126772206616,275827.82901828014,8670334.243539743,18,L
1743804734981234144,-12.020557016323421,-77.0590343037993,141.12852192532128,275828.03113176965,8670334.053641181,18,L
1743804735079472096,-12.020558710081326,-77.05903231701814,141.1258719538333,275828.2489262128,8670333.86785748,18,L
1743804735187898944,-12.02056035048096,-77.05903025704949,141.12251998595644,275828.47464770207,8670333.68803723,18,L
1743804735276458240,-12.020561929183506,-77.05902813288503,141.12067648148243,275828.70730998996,8670333.515095735,18,L
1743804735385537440,-12.020563432629672,-77.05902593353666,141.12147927086653,275828.9480986262,8670333.350542212,18,L
1743804735482203488,-12.020563448957777,-77.05902287777937,141.13111350771965,275829.2809314395,8670333.351227615,18,L
1743804735568388224,-12.020564759525335,-77.05902051857642,141.13297766505914,275829.5389709158,8670333.208145289,18,L
1743804735670067648,-12.020566009838602,-77.05901807151449,141.1342933977709,275829.80652967497,8670333.071801377,18,L
1743804735774543360,-12.020567204877706,-77.0590155403976,141.13657384480615,275830.08319752896,8670332.941641761,18,L
1743804735887145344,-12.020568300335817,-77.05901292471682,141.13902727733654,275830.368993195,8670332.822569134,18,L
1743804736017430432,-12.020569317236863,-77.05901030590755,141.13793113576378,275830.6550645195,8670332.712190913,18,L
1743804736099960800,-12.020570218678051,-77.05900755401355,141.1379404323198,275830.95553518005,8670332.614696149,18,L
1743804736195729088,-12.020571020290252,-77.05900472723283,141.1368789168546,275831.26407945564,8670332.528307918,18,L
1743804736291216448,-12.02057172074854,-77.05900181462616,141.1354779399523,275831.5818877024,8670332.453181738,18,L
1743804736406211264,-12.020572346932587,-77.05899883699192,141.13497757538724,275831.90671692573,8670332.386326576,18,L
1743804736478672800,-12.020572909474172,-77.05899580047375,141.13553456452337,275832.2379067908,8670332.326561078,18,L
1743804736575737120,-12.020572163490641,-77.05899117617537,141.28256719832802,275832.740946462,8670332.41287071,18,L
1743804736682472320,-12.020572547415513,-77.05898796688214,141.28478086481383,275833.09080623486,8670332.373008948,18,L
1743804736785783104,-12.020572852194594,-77.05898470323453,141.28671268389036,275833.4465204694,8670332.341948505,18,L
1743804736888272608,-12.02057307399769,-77.05898139281337,141.28806832131238,275833.80726032483,8670332.320106987,18,L
1743804736966798272,-12.020573204611509,-77.05897803179325,141.28846012192562,275834.1734356446,8670332.308396263,18,L
1743804737068333760,-12.020573205671408,-77.05897442693782,141.2921514086034,275834.5660610764,8670332.31121873,18,L
1743804737185374080,-12.020573208863368,-77.05897095423055,141.29488169394892,275834.9442952915,8670332.313697524,18,L
1743804737277828064,-12.020573154034729,-77.0589674349555,141.29739270460368,275835.3275533939,8670332.322633915,18,L
1743804737374937248,-12.020573042563486,-77.05896387187225,141.29908943628695,275835.7155359618,8670332.337873183,18,L
1743804737479064192,-12.020572885223267,-77.05896026464657,141.30101513681313,275836.10828832444,8670332.358223567,18,L
1743804737585689888,-12.020571700694926,-77.05895585674406,141.28075688529555,275836.5873958329,8670332.492878962,18,L
1743804737685280288,-12.020571409552769,-77.05895214114732,141.28112824807707,275836.99184063764,8670332.528122073,18,L
1743804737782112096,-12.020571072787833,-77.05894838362389,141.28124974653323,275837.4008141121,8670332.568447249,18,L
1743804737867424416,-12.020570680987465,-77.05894458853908,141.28101148945345,275837.8138330101,8670332.614892384,18,L
1743804738022550496,-12.020570253242248,-77.05894075084674,141.28067250663247,275838.23146274977,8670332.665349336,18,L
1743804738097278848,-12.02056995881457,-77.0589367606828,141.2588003748281,275838.66580944904,8670332.70117985,18,L
1743804738200694528,-12.020569464837711,-77.05893283314506,141.25685084091478,275839.09316987684,8670332.759038184,18,L
1743804738299781536,-12.020568935904608,-77.058928853555,141.25332103290998,275839.5261706505,8670332.82080665,18,L
1743804738412759616,-12.020568376720723,-77.05892484797522,141.25077493294185,275839.96197704645,8670332.88594337,18,L
1743804738464260512,-12.020567797801945,-77.05892083033778,141.25023403751695,275840.39908036054,8670332.95327346,18,L
1743804738563653696,-12.02056624164584,-77.05891745925142,141.1352672620493,275840.7649547005,8670333.128201626,18,L
1743804738676637792,-12.02056556492194,-77.05891343352697,141.13541569863983,275841.2028577954,8670333.206359835,18,L
1743804738779002592,-12.020564806776122,-77.0589093926014,141.13246275402176,275841.6423490807,8670333.29353927,18,L
1743804738878011776,-12.020564003747626,-77.05890528045938,141.12598781293613,275842.0895597585,8670333.385742769,18,L
1743804738991713920,-12.02056316519956,-77.05890111301886,141.1235556067801,275842.542763873,8670333.481921375,18,L
1743804739065597984,-12.020562230273995,-77.05889690706097,141.1085120829184,275843.00008329446,8670333.588794963,18,L
1743804739169150720,-12.020561267906762,-77.0588927136529,141.11163306407997,275843.45601311163,8670333.698694563,18,L
1743804739270091584,-12.0205603021529,-77.05888848467364,141.11507734505972,275843.91581437655,8670333.808997871,18,L
1743804739378715872,-12.020559285477123,-77.05888425336288,141.113354572956,275844.37582739926,8670333.92493727,18,L
1743804739477498944,-12.020558187860951,-77.05887998848124,141.11165996235667,275844.83942976245,8670334.049859598,18,L
1743804739581771872,-12.02055904348266,-77.05887699897896,141.1451689521948,275845.1657416242,8670333.9576281,18,L
1743804739685101632,-12.020557873854186,-77.05887270482752,141.15139829996255,275845.6324722666,8670334.090542002,18,L
1743804739782261280,-12.020556662122436,-77.05886839310497,141.15820166047945,275846.1010818004,8670334.228128694,18,L
1743804739868550240,-12.020555385634832,-77.0588640777521,141.16466065353436,275846.57003309415,8670334.372883176,18,L
1743804739972432320,-12.020554047890307,-77.058859760476,141.17045961087828,275847.03914311784,8670334.524416924,18,L
1743804740093769792,-12.020552813961686,-77.05885517178416,141.1051803841206,275847.5379005169,8670334.66468539,18,L
1743804740184585376,-12.020551404720056,-77.05885079235841,141.10827578476028,275848.01372037583,8670334.824180517,18,L
1743804740278314624,-12.020549976432612,-77.05884637921535,141.11158877046,275848.49319680186,8670334.98581043,18,L
1743804740391264128,-12.020548518425137,-77.05884194228192,141.11577236532744,275848.9752397491,8670335.150748074,18,L
1743804740466593344,-12.020547044846353,-77.05883747700746,141.12077769494843,275849.4603565788,8670335.31743169,18,L
1743804740589218688,-12.020545547821508,-77.05883298505029,141.12483354161105,275849.9483601515,8670335.486731218,18,L
1743804740665590656,-12.020546929851026,-77.05882774996975,141.09829845660755,275850.5196862995,8670335.338086987,18,L
1743804740768242944,-12.020545504845751,-77.05882316483265,141.09970130506886,275851.0178982703,8670335.499493955,18,L
1743804740878546080,-12.020544084820882,-77.05881854420934,141.10191624062875,275851.5199793714,8670335.660378799,18,L
1743804741007117408,-12.020542704269506,-77.05881388871258,141.10582934969108,275852.02589143196,8670335.816924568,18,L
1743804741102617792,-12.02054138949057,-77.05880919480732,141.1103188442632,275852.53604125814,8670335.966224331,18,L
1743804741199044000,-12.020542196741262,-77.05880420781614,140.93662059793945,275853.07987049455,8670335.880973509,18,L
